,val_loss,val_categorical_accuracy,val_perplexity,loss,categorical_accuracy,perplexity
0,6.6507780816819935,0.056539352155394025,2249.9540167914497,7.000938309125663,0.04959861425637683,977.7222708709969
1,6.486190001169841,0.09146412130859163,800.1550360785591,6.63347466129902,0.0631790203003844,649.2577214516884
2,6.338536739349365,0.11727430588669246,786.6085001627604,6.467047490364264,0.09629820946080625,615.7402063795357
3,6.1047318246629505,0.1296151594983207,734.6435038248698,6.257278142881788,0.11962056634101001,563.9764792702415
4,5.979327784644233,0.14560185207260978,4962.935635036893,6.071656093124516,0.13470428744869783,540.7040072354404
5,5.823934078216553,0.1567563662926356,745.6205715603298,5.94062734241328,0.14607868442111763,513.8733306128131
6,5.7592339515686035,0.16118344995710585,754.8247239854601,5.848427677942702,0.15223506339325393,489.7766885048102
7,5.720725059509277,0.16273148192299736,761.7282409667969,5.779250460222733,0.1563662190821545,471.1546012941471
8,5.725581592983669,0.16669560306602055,4506.566623263889,5.719531015916304,0.1605759302446665,451.3179182572798
9,5.611264122856988,0.17251157595051658,768.4223225911459,5.6677857666961415,0.1635836346829233,436.92551441034993
10,5.574591530693902,0.17320601807700264,742.4631279839409,5.620173702555254,0.1665009465838267,421.62222895346395
11,5.524774763319227,0.17688078350490993,730.620846218533,5.575654140188674,0.1701134210529406,409.4432433577608
12,5.567984739939372,0.17815393375025856,10555.451165093316,5.533419983446105,0.17318246335037485,399.10032439428915
13,5.469870567321777,0.18269675970077515,776.7565104166666,5.491940332838326,0.17629239837492794,387.1230809235376
14,5.417658646901448,0.18655960592958662,748.0854051378038,5.45608433416067,0.1788384558494426,379.7515326886138
15,5.409415562947591,0.1876012749142117,786.8962809244791,5.418881372971968,0.1818644549728425,370.9752767263365
16,5.507094436221653,0.18453414324257109,12796.543755425348,5.383611541149045,0.1844621640591582,365.21348458282216
17,5.360951847500271,0.19131944411330754,801.2830166286892,5.347280206759114,0.18719976672456284,355.6839288128309
18,5.360223558213976,0.19134837885697684,816.615736219618,5.311666563522717,0.19029786493167405,346.0440797411706
19,5.362233055962457,0.19194154938062033,1081.3497619628906,5.279521536235967,0.19251678723934268,341.1447304969977
